지 역,1970년 01월,1970년 02월,1970년 03월,1970년 04월,1970년 05월,1970년 06월,1970년 07월,1970년 08월,1970년 09월,1970년 10월,1970년 11월,1970년 12월,1971년 01월,1971년 02월,1971년 03월,1971년 04월,1971년 05월,1971년 06월,1971년 07월,1971년 08월,1971년 09월,1971년 10월,1971년 11월,1971년 12월,1972년 01월,1972년 02월,1972년 03월,1972년 04월,1972년 05월,1972년 06월,1972년 07월,1972년 08월,1972년 09월,1972년 10월,1972년 11월,1972년 12월,1973년 01월,1973년 02월,1973년 03월,1973년 04월,1973년 05월,1973년 06월,1973년 07월,1973년 08월,1973년 09월,1973년 10월,1973년 11월,1973년 12월,1974년 01월,1974년 02월,1974년 03월,1974년 04월,1974년 05월,1974년 06월,1974년 07월,1974년 08월,1974년 09월,1974년 10월,1974년 11월,1974년 12월,1975년 01월,1975년 02월,1975년 03월,1975년 04월,1975년 05월,1975년 06월,1975년 07월,1975년 08월,1975년 09월,1975년 10월,1975년 11월,1975년 12월,1976년 01월,1976년 02월,1976년 03월,1976년 04월,1976년 05월,1976년 06월,1976년 07월,1976년 08월,1976년 09월,1976년 10월,1976년 11월,1976년 12월,1977년 01월,1977년 02월,1977년 03월,1977년 04월,1977년 05월,1977년 06월,1977년 07월,1977년 08월,1977년 09월,1977년 10월,1977년 11월,1977년 12월,1978년 01월,1978년 02월,1978년 03월,1978년 04월,1978년 05월,1978년 06월,1978년 07월,1978년 08월,1978년 09월,1978년 10월,1978년 11월,1978년 12월,1979년 01월,1979년 02월,1979년 03월,1979년 04월,1979년 05월,1979년 06월,1979년 07월,1979년 08월,1979년 09월,1979년 10월,1979년 11월,1979년 12월,1980년 01월,1980년 02월,1980년 03월,1980년 04월,1980년 05월,1980년 06월,1980년 07월,1980년 08월,1980년 09월,1980년 10월,1980년 11월,1980년 12월,1981년 01월,1981년 02월,1981년 03월,1981년 04월,1981년 05월,1981년 06월,1981년 07월,1981년 08월,1981년 09월,1981년 10월,1981년 11월,1981년 12월,1982년 01월,1982년 02월,1982년 03월,1982년 04월,1982년 05월,1982년 06월,1982년 07월,1982년 08월,1982년 09월,1982년 10월,1982년 11월,1982년 12월,1983년 01월,1983년 02월,1983년 03월,1983년 04월,1983년 05월,1983년 06월,1983년 07월,1983년 08월,1983년 09월,1983년 10월,1983년 11월,1983년 12월,1984년 01월,1984년 02월,1984년 03월,1984년 04월,1984년 05월,1984년 06월,1984년 07월,1984년 08월,1984년 09월,1984년 10월,1984년 11월,1984년 12월,1985년 01월,1985년 02월,1985년 03월,1985년 04월,1985년 05월,1985년 06월,1985년 07월,1985년 08월,1985년 09월,1985년 10월,1985년 11월,1985년 12월,1986년 01월,1986년 02월,1986년 03월,1986년 04월,1986년 05월,1986년 06월,1986년 07월,1986년 08월,1986년 09월,1986년 10월,1986년 11월,1986년 12월,1987년 01월,1987년 02월,1987년 03월,1987년 04월,1987년 05월,1987년 06월,1987년 07월,1987년 08월,1987년 09월,1987년 10월,1987년 11월,1987년 12월,1988년 01월,1988년 02월,1988년 03월,1988년 04월,1988년 05월,1988년 06월,1988년 07월,1988년 08월,1988년 09월,1988년 10월,1988년 11월,1988년 12월,1989년 01월,1989년 02월,1989년 03월,1989년 04월,1989년 05월,1989년 06월,1989년 07월,1989년 08월,1989년 09월,1989년 10월,1989년 11월,1989년 12월,1990년 01월,1990년 02월,1990년 03월,1990년 04월,1990년 05월,1990년 06월,1990년 07월,1990년 08월,1990년 09월,1990년 10월,1990년 11월,1990년 12월,1991년 01월,1991년 02월,1991년 03월,1991년 04월,1991년 05월,1991년 06월,1991년 07월,1991년 08월,1991년 09월,1991년 10월,1991년 11월,1991년 12월,1992년 01월,1992년 02월,1992년 03월,1992년 04월,1992년 05월,1992년 06월,1992년 07월,1992년 08월,1992년 09월,1992년 10월,1992년 11월,1992년 12월,1993년 01월,1993년 02월,1993년 03월,1993년 04월,1993년 05월,1993년 06월,1993년 07월,1993년 08월,1993년 09월,1993년 10월,1993년 11월,1993년 12월,1994년 01월,1994년 02월,1994년 03월,1994년 04월,1994년 05월,1994년 06월,1994년 07월,1994년 08월,1994년 09월,1994년 10월,1994년 11월,1994년 12월,1995년 01월,1995년 02월,1995년 03월,1995년 04월,1995년 05월,1995년 06월,1995년 07월,1995년 08월,1995년 09월,1995년 10월,1995년 11월,1995년 12월,1996년 01월,1996년 02월,1996년 03월,1996년 04월,1996년 05월,1996년 06월,1996년 07월,1996년 08월,1996년 09월,1996년 10월,1996년 11월,1996년 12월,1997년 01월,1997년 02월,1997년 03월,1997년 04월,1997년 05월,1997년 06월,1997년 07월,1997년 08월,1997년 09월,1997년 10월,1997년 11월,1997년 12월,1998년 01월,1998년 02월,1998년 03월,1998년 04월,1998년 05월,1998년 06월,1998년 07월,1998년 08월,1998년 09월,1998년 10월,1998년 11월,1998년 12월,1999년 01월,1999년 02월,1999년 03월,1999년 04월,1999년 05월,1999년 06월,1999년 07월,1999년 08월,1999년 09월,1999년 10월,1999년 11월,1999년 12월,2000년 01월,2000년 02월,2000년 03월,2000년 04월,2000년 05월,2000년 06월,2000년 07월,2000년 08월,2000년 09월,2000년 10월,2000년 11월,2000년 12월,2001년 01월,2001년 02월,2001년 03월,2001년 04월,2001년 05월,2001년 06월,2001년 07월,2001년 08월,2001년 09월,2001년 10월,2001년 11월,2001년 12월,2002년 01월,2002년 02월,2002년 03월,2002년 04월,2002년 05월,2002년 06월,2002년 07월,2002년 08월,2002년 09월,2002년 10월,2002년 11월,2002년 12월,2003년 01월,2003년 02월,2003년 03월,2003년 04월,2003년 05월,2003년 06월,2003년 07월,2003년 08월,2003년 09월,2003년 10월,2003년 11월,2003년 12월,2004년 01월,2004년 02월,2004년 03월,2004년 04월,2004년 05월,2004년 06월,2004년 07월,2004년 08월,2004년 09월,2004년 10월,2004년 11월,2004년 12월,2005년 01월,2005년 02월,2005년 03월,2005년 04월,2005년 05월,2005년 06월,2005년 07월,2005년 08월,2005년 09월,2005년 10월,2005년 11월,2005년 12월,2006년 01월,2006년 02월,2006년 03월,2006년 04월,2006년 05월,2006년 06월,2006년 07월,2006년 08월,2006년 09월,2006년 10월,2006년 11월,2006년 12월,2007년 01월,2007년 02월,2007년 03월,2007년 04월,2007년 05월,2007년 06월,2007년 07월,2007년 08월,2007년 09월,2007년 10월,2007년 11월,2007년 12월,2008년 01월,2008년 02월,2008년 03월,2008년 04월,2008년 05월,2008년 06월,2008년 07월,2008년 08월,2008년 09월,2008년 10월,2008년 11월,2008년 12월,2009년 01월,2009년 02월,2009년 03월,2009년 04월,2009년 05월,2009년 06월,2009년 07월,2009년 08월,2009년 09월,2009년 10월,2009년 11월,2009년 12월,2010년 01월,2010년 02월,2010년 03월,2010년 04월,2010년 05월,2010년 06월,2010년 07월,2010년 08월,2010년 09월,2010년 10월,2010년 11월,2010년 12월,2011년 01월,2011년 02월,2011년 03월,2011년 04월,2011년 05월,2011년 06월,2011년 07월,2011년 08월,2011년 09월,2011년 10월,2011년 11월,2011년 12월,2012년 01월,2012년 02월,2012년 03월,2012년 04월,2012년 05월,2012년 06월,2012년 07월,2012년 08월,2012년 09월,2012년 10월,2012년 11월,2012년 12월,2013년 01월,2013년 02월,2013년 03월,2013년 04월,2013년 05월,2013년 06월,2013년 07월,2013년 08월,2013년 09월,2013년 10월,2013년 11월,2013년 12월,2014년 01월,2014년 02월,2014년 03월,2014년 04월,2014년 05월,2014년 06월,2014년 07월,2014년 08월,2014년 09월,2014년 10월,2014년 11월,2014년 12월,2015년 01월,2015년 02월,2015년 03월,2015년 04월,2015년 05월,2015년 06월,2015년 07월,2015년 08월,2015년 09월,2015년 10월,2015년 11월,2015년 12월,2016년 01월,2016년 02월,2016년 03월,2016년 04월,2016년 05월,2016년 06월,2016년 07월,2016년 08월,2016년 09월,2016년 10월,2016년 11월,2016년 12월,2017년 01월,2017년 02월,2017년 03월,2017년 04월,2017년 05월,2017년 06월,2017년 07월,2017년 08월,2017년 09월,2017년 10월,2017년 11월,2017년 12월,2018년 01월,2018년 02월,2018년 03월,2018년 04월,2018년 05월,2018년 06월,2018년 07월,2018년 08월,2018년 09월,2018년 10월,2018년 11월,2018년 12월,2019년 01월,2019년 02월,2019년 03월,2019년 04월,2019년 05월,2019년 06월,2019년 07월,2019년 08월,2019년 09월,2019년 10월,2019년 11월,2019년 12월,2020년 01월,2020년 02월,2020년 03월,2020년 04월,2020년 05월,2020년 06월,2020년 07월,2020년 08월,2020년 09월,2020년 10월,2020년 11월,2020년 12월,2021년 01월,2021년 02월,2021년 03월
전국,4,4.1,4.2,4.3,4.3,4.4,4.4,4.4,4.5,4.5,4.5,4.6,4.6,4.7,4.7,4.8,4.8,4.9,5,5,5,4.9,5,5,5,5,5,5.1,5.2,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6,6.2,6.3,6.4,6.4,6.6,6.7,6.8,6.9,7,7,7.2,7.2,7.2,7.3,7.3,7.4,7.4,7.4,7.4,7.4,7.5,7.5,7.7,7.7,7.8,7.8,7.9,7.9,8.1,8.1,8.3,8.4,8.6,8.7,8.8,8.9,9,9.2,9.3,9.6,9.7,9.9,9.9,9.9,10,10.1,10.2,10.3,10.4,10.5,10.7,10.8,11,11,11.2,11.3,11.5,11.8,12,12.1,12.1,12.3,12.4,12.5,12.6,12.8,12.9,13,13.2,13.3,13.4,13.5,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.5,13.5,13.5,13.5,13.4,13.3,13.3,13.2,13.3,13.3,13.3,13.3,13.4,13.5,13.6,13.7,13.9,14,14.1,14.1,14.1,14.2,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.4,14.5,14.5,14.7,14.7,14.9,14.9,15,15.1,15.2,15.2,15.4,15.5,15.6,15.7,15.8,15.9,16.1,16.2,16.3,16.4,16.5,16.6,16.7,16.8,16.9,16.9,17,17,17,17.1,17.1,17.1,17.2,17.4,17.6,17.7,17.8,17.8,17.9,18,18.2,18.5,18.6,18.7,18.9,19,19.3,19.5,19.7,19.9,20,20.1,20.3,20.4,20.5,20.7,20.9,21.2,21.5,21.7,21.9,21.9,21.9,22.1,22.5,22.8,22.9,23.1,23.1,23.2,23.2,23.3,23.4,23.6,23.8,24,24.1,24.2,24.3,24.5,24.6,24.7,24.8,25,25.2,25.6,25.9,26,26.1,26.3,26.4,26.6,26.9,27.1,27.3,27.4,27.6,27.8,28.1,28.2,28.4,28.6,28.9,29.2,29.4,29.6,29.8,30,30.2,30.4,30.7,30.9,31.2,31.3,31.4,31.6,31.7,31.9,32,32.1,32.3,32.4,32.4,32.5,32.6,32.7,32.9,32.9,33.1,33.2,33.4,33.7,34,34.2,34.5,34.7,35,35.2,35.5,35.7,35.9,36.2,36.4,36.7,37,37.2,37.4,37.7,38,38.4,38.6,38.8,39.1,39.3,39.6,40,40.2,40.5,40.8,41.1,41.4,41.8,42.1,42.5,42.6,42.9,43.2,43.4,43.5,43.6,43.9,44.1,44.4,44.6,44.6,44.8,44.8,45.2,45.3,45.4,45.5,45.6,45.8,45.7,45.7,45.4,44.9,44.2,43.5,43.2,43.1,43,42.9,43,43.3,44.1,44.9,45.4,45.8,46.2,46.7,47.2,47.7,48.4,49.1,49.7,50.4,50.9,51.5,51.9,52.4,52.7,53.2,53.6,54.2,54.6,55.5,55.8,56,56,56.1,56.1,56.2,56.4,56.7,56.9,57.4,57.7,57.7,58,58.6,59.2,59.7,59.8,60.4,61,61.9,62.3,62.6,62.6,62.9,63.1,63.6,63.9,64.2,64.4,64.5,64.4,64.4,64.2,64.3,64.6,64.7,64.9,65.1,65.6,65.9,66.3,66.7,67.3,67.7,67.8,67.8,67.9,67.8,67.7,67.9,68.1,68.3,68.3,68.4,68.5,68.8,69,69.3,69.6,69.9,70.2,70.4,70.7,71.2,71.7,72.2,72.3,72.7,72.9,73.3,73.4,73.2,73.4,73.7,74.7,75.2,75.5,75.6,75.9,76.3,76.7,77,77.2,77.5,77.8,78,78.3,78.7,79.2,79.6,79.8,80,80,80.1,79.9,79.9,80,80.1,80.1,79.7,79,78.6,78.7,79,79.4,79.6,80.4,80.7,81,81.3,81.8,82.1,82.3,82.7,83.3,84,84.6,85.2,85.6,86,86,85.9,85.7,85.9,86.4,87.4,87.4,87.9,87.8,88.3,88.8,89.1,89.5,89.3,89.6,89.5,89.7,89.6,90.2,90.3,90.5,90.7,91,91.4,91,91.1,91.1,91.5,91.9,92.1,92.4,92.4,92.8,93,93.5,93.7,94,94.1,94.6,94.8,95.2,95.7,96,96.3,96.5,96.5,96.7,97,97.3,97.3,97.2,97.4,97.9,98.2,98.9,99,99.3,99.1,99.3,99.5,100.2,101,101.8,101.8,101.9,101.9,102,102.1,102.5,103,103.5,104.1,104.4,104.5,104.6,105.1,105.6,106.3,106.6,107.1,107.5,107.9,108.1,108.3,108.5,108.9,109,109.3,109.1,109.3,109.8,110.1,110.3,110.5,110.6,110.7,110.8,110.6,110.7,110.7,110.7,111.1,110.8,111,111.2,111.8,112,112.2,112.6,112.7,112.8,112.8,113.4,113.8,113.2,112.1,111.1,110.4,110.7,111,111.8,112.3,113,113.8,114,113.9,114.3,115.1
